"","GEOID","percent","pop_size","demographic","percent_final"
"16434","6085506804",0.632,2925.528,"White",0.632
"16435","6085506900",0.706,5657.178,"White",0.706
"16436","6085507002",0.824,2932.616,"White",0.824
"16437","6085507003",0.786,2333.634,"White",0.786
"16438","6085507004",0.809,2943.951,"White",0.809
"16439","6085507100",0.746,2496.862,"White",0.746
"16440","6085507203",0.554,1878.614,"White",0.554
"16441","6085507205",0.648,3108.456,"White",0.648
"16442","6085507206",0.735,1931.58,"White",0.735
"16443","6085507301",0.474,3184.332,"White",0.474
"16444","6085507302",0.57,1456.92,"White",0.57
"16445","6085507401",0.289,1701.054,"White",0.289
"16446","6085507402",0.623,2585.45,"White",0.623
"16447","6085507500",0.319,1907.301,"White",0.319
"16448","6085507600",0.461,2802.419,"White",0.461
"16449","6085507701",0.276,975.66,"White",0.276
"16450","6085507702",0.14,962.22,"White",0.14
"16451","6085507704",0.377,1331.941,"White",0.377
"16452","6085507705",0.336,1420.944,"White",0.336
"16453","6085507805",0.268,1385.292,"White",0.268
"16454","6085507806",0.109,658.142,"White",0.109
"16455","6085507807",0.154,533.148,"White",0.154
"16456","6085507808",0.168,976.416,"White",0.168
"16457","6085507903",0.156,846.144,"White",0.156
"16458","6085507904",0.235,709.23,"White",0.235
"16459","6085507905",0.168,875.112,"White",0.168
"16460","6085507906",0.178,784.98,"White",0.178
"16461","6085508003",0.277,690.284,"White",0.277
"16462","6085508004",0.273,1534.806,"White",0.273
"16463","6085506604",0.477,3576.546,"White",0.477
"16464","6085508005",0.208,758.992,"White",0.208
"16465","6085508006",0.255,1022.04,"White",0.255
"16466","6085508101",0.274,1787.028,"White",0.274
"16467","6085508102",0.31,1045.01,"White",0.31
"16468","6085508203",0.342,2034.9,"White",0.342
"16469","6107000501",0.048,334.08,"White",0.048
"16470","6107000502",0.072,329.904,"White",0.072
"16471","6107000600",0.088,600.072,"White",0.088
"16472","6107000701",0.251,742.709,"White",0.251
"16473","6107000702",0.053,307.824,"White",0.053
"16474","6107000801",0.096,417.312,"White",0.096
"16475","6107000802",0.457,1461.029,"White",0.457
"16476","6107000901",0.129,811.41,"White",0.129
"16477","6107000902",0.208,759.2,"White",0.208
"16478","6107001005",0.679,1957.557,"White",0.679
"16479","6107001006",0.704,3679.808,"White",0.704
"16480","6107001007",0.548,2976.736,"White",0.548
"16481","6107001008",0.529,2312.788,"White",0.529
"16482","6107001009",0.065,264.485,"White",0.065
"16483","6107001010",0.09,370.98,"White",0.09
"16484","6107001011",0.178,1295.84,"White",0.178
"16485","6107001012",0.433,4281.071,"White",0.433
"16486","6107001101",0.155,370.45,"White",0.155
"16487","6107001102",0.098,455.014,"White",0.098
"16488","6107001200",0.481,613.756,"White",0.481
"16489","6107001303",0.235,1131.29,"White",0.235
"16490","6107001304",0.393,1807.8,"White",0.393
"16491","6107001305",0.302,835.332,"White",0.302
"16492","6107001306",0.276,1835.4,"White",0.276
"16493","6107001400",0.447,2019.099,"White",0.447
"16494","6107001501",0.583,3094.564,"White",0.583
"16495","6107001502",0.347,1990.045,"White",0.347
"16496","6107001601",0.103,577.83,"White",0.103
"16497","6107001602",0.2,1100.6,"White",0.2
"16498","6107001701",0.312,1718.184,"White",0.312
"16499","6107001703",0.471,3764.232,"White",0.471
"16500","6107001705",0.349,1190.439,"White",0.349
"16501","6107001706",0.463,2157.117,"White",0.463
"16502","6107001800",0.409,2029.458,"White",0.409
"16503","6107001901",0.503,1877.196,"White",0.503
"16504","6107001902",0.547,2428.133,"White",0.547
"16505","6107002002",0.497,2400.013,"White",0.497
"16506","6107000402",0.168,1221.696,"White",0.168
"16507","6107002003",0.377,2314.78,"White",0.377
"16508","6107002004",0.392,2043.888,"White",0.392
"16509","6107002006",0.658,3045.224,"White",0.658
"16510","6107002008",0.413,1273.279,"White",0.413
"16511","6107002009",0.441,2256.597,"White",0.441
"16512","6107002010",0.424,2487.608,"White",0.424
"16513","6107002011",0.385,1226.225,"White",0.385
"16514","6001450742",0.567,3041.955,"White",0.567
"16515","6001450743",0.2,1447.2,"White",0.2
"16516","6001450744",0.553,3271.548,"White",0.553
"16517","6001450745",0.303,1961.319,"White",0.303
"16518","6001450746",0.545,1799.59,"White",0.545
"16519","6001450750",0.198,1311.75,"White",0.198
"16520","6001450751",0.104,1320.8,"White",0.104
"16521","6001450752",0.196,1747.34,"White",0.196
"16522","6001451102",0.779,3094.967,"White",0.779
"16523","6001451103",0.815,1294.22,"White",0.815
"16524","6001451104",0.534,3820.236,"White",0.534
"16525","6001451201",0.585,4424.355,"White",0.585
"16526","6001451202",0.505,2792.145,"White",0.505
"16527","6001451300",0.541,3501.893,"White",0.541
"16528","6001451401",0.47,3015.52,"White",0.47
"16529","6001451403",0.583,1279.685,"White",0.583
"16530","6001451404",0.4,2769.2,"White",0.4
"16531","6001451501",0.662,2969.732,"White",0.662
"16532","6001451503",0.646,3761.012,"White",0.646
"16533","6001451504",0.493,781.405,"White",0.493
"16534","6001451505",0.675,2317.95,"White",0.675
"16535","6001451506",0.423,1429.317,"White",0.423
"16536","6001451601",0.753,4001.442,"White",0.753
"16537","6001451602",0.681,4744.527,"White",0.681
"16538","6001451701",0.654,2019.552,"White",0.654
"16539","6001451703",0.609,2439.045,"White",0.609
"16540","6001451704",0.725,3104.45,"White",0.725
"16541","6001981900",0.872,15.696,"White",0.872
"16542","6001982000",0.462,22.176,"White",0.462
"16543","6001982100",0.341,347.82,"White",0.341
"16544","6001983200",0.583,440.165,"White",0.583
"16545","6001990000",NA,NA,"White",NA
"16546","6003010000",0.513,689.472,"White",0.513
"16547","6005000101",0.826,3376.688,"White",0.826
"16548","6005000102",0.904,1856.816,"White",0.904
"16549","6005000201",0.827,2130.352,"White",0.827
"16550","6005000202",0.853,1593.404,"White",0.853
"16551","6005000301",0.444,2287.488,"White",0.444
"16552","6005000303",0.817,5184.682,"White",0.817
"16553","6005000304",0.837,4340.682,"White",0.837
"16554","6005000401",0.855,3909.915,"White",0.855
"16555","6005000402",0.729,3687.282,"White",0.729
"16556","6005000500",0.759,2424.246,"White",0.759
"16557","6007000102",0.694,2974.484,"White",0.694
"16558","6007000103",0.754,4689.126,"White",0.754
"16559","6007000104",0.702,4220.424,"White",0.702
"16560","6007000201",0.696,2936.424,"White",0.696
"16561","6007000202",0.634,2496.692,"White",0.634
"16562","6007000300",0.643,3081.899,"White",0.643
"16563","6007000401",0.625,3393.125,"White",0.625
"16564","6007000403",0.668,2315.288,"White",0.668
"16565","6007000404",0.861,3299.352,"White",0.861
"16566","6007000501",0.655,3140.725,"White",0.655
"16567","6007000502",0.503,2708.152,"White",0.503
"16568","6007000601",0.78,2982.72,"White",0.78
"16569","6007000603",0.681,2572.137,"White",0.681
"16570","6007000604",0.615,2706,"White",0.615
"16571","6007000700",0.818,4045.828,"White",0.818
"16572","6007000800",0.879,5427.825,"White",0.879
"16573","6007000901",0.659,1983.59,"White",0.659
"16574","6007000903",0.626,4060.862,"White",0.626
"16575","6007000904",0.812,5839.904,"White",0.812
"16576","6007001000",0.753,3463.047,"White",0.753
"16577","6007001100",0.649,2468.147,"White",0.649
"16578","6007001200",0.685,3041.4,"White",0.685
"16579","6007001300",0.571,2029.905,"White",0.571
"16580","6007001400",0.826,5575.5,"White",0.826
"16581","6007001500",0.817,4796.607,"White",0.817
"16582","6007001601",0.781,1512.797,"White",0.781
"16583","6007001602",0.874,2785.438,"White",0.874
"16584","6007001702",0.827,3937.347,"White",0.827
"16585","6027000400",0.54,3103.92,"White",0.54
"16586","6027000500",0.597,1479.963,"White",0.597
"16587","6027000800",0.54,1790.64,"White",0.54
"16588","6029000102",0.851,2525.768,"White",0.851
"16589","6029000103",0.663,3459.534,"White",0.663
"16590","6029000104",0.567,703.647,"White",0.567
"16591","6029000105",0.69,2745.51,"White",0.69
"16592","6029000106",0.375,924.75,"White",0.375
"16593","6029000201",0.676,2702.648,"White",0.676
"16594","6029000202",0.764,2571.624,"White",0.764
"16595","6029000300",0.597,3082.908,"White",0.597
"16596","6029000400",0.683,3177.316,"White",0.683
"16597","6029000504",0.567,2847.474,"White",0.567
"16598","6029000505",0.762,2860.548,"White",0.762
"16599","6029000506",0.615,1806.87,"White",0.615
"16600","6029000507",0.609,2312.373,"White",0.609
"16601","6029000508",0.817,1337.429,"White",0.817
"16602","6029000509",0.799,1949.56,"White",0.799
"16603","6029000510",0.581,2554.657,"White",0.581
"16604","6029000601",0.393,748.665,"White",0.393
"16605","6029000602",0.09,284.94,"White",0.09
"16606","6029000603",0.251,669.417,"White",0.251
"16607","6029000701",0.319,970.717,"White",0.319
"16608","6029000702",0.626,1719.622,"White",0.626
"16609","6029000800",0.286,1598.74,"White",0.286
"16610","6029000902",0.227,684.859,"White",0.227
"16611","6029000903",0.302,1357.188,"White",0.302
"16612","6029000904",0.309,1297.8,"White",0.309
"16613","6029000905",0.297,884.169,"White",0.297
"16614","6029000906",0.197,904.821,"White",0.197
"16615","6029000907",0.23,551.08,"White",0.23
"16616","6029000908",0.429,2059.2,"White",0.429
"16617","6029000909",0.524,1364.496,"White",0.524
"16618","6029000911",0.231,520.443,"White",0.231
"16619","6029000912",0.335,1275.68,"White",0.335
"16620","6029000913",0.445,1495.2,"White",0.445
"16621","6029000914",0.337,1331.824,"White",0.337
"16622","6029001001",0.298,1341.298,"White",0.298
"16623","6029001002",0.231,771.078,"White",0.231
"16624","6029001003",0.139,432.707,"White",0.139
"16625","6029001101",0.084,540.792,"White",0.084
"16626","6029001104",0.239,575.512,"White",0.239
"16627","6029001105",0.07,258.16,"White",0.07
"16628","6029001106",0.051,138.414,"White",0.051
"16629","6029001107",0.057,174.477,"White",0.057
"16630","6029001201",0.095,288.99,"White",0.095
"16631","6037183701",0.207,689.103,"White",0.207
"16632","6037183702",0.249,728.325,"White",0.249
"16633","6037183810",0.153,668.457,"White",0.153
"16634","6037183820",0.103,343.093,"White",0.103
"16635","6037185101",0.315,921.06,"White",0.315
"16636","6037185102",0.586,1964.272,"White",0.586
"16637","6037185202",0.42,1715.28,"White",0.42
"16638","6037185203",0.133,362.824,"White",0.133
"16639","6037185204",0.3,565.2,"White",0.3
"16640","6037185310",0.061,186.233,"White",0.061
"16641","6037185320",0.117,331.227,"White",0.117
"16642","6037186100",0.341,1653.168,"White",0.341
"16643","6037186201",0.159,556.977,"White",0.159
"16644","6037186202",0.253,439.967,"White",0.253
"16645","6037186203",0.384,1191.936,"White",0.384
"16646","6037186301",0.184,499.192,"White",0.184
"16647","6037186302",0.358,1819.356,"White",0.358
"16648","6037186401",0.044,133.848,"White",0.044
"16649","6037186403",0.105,282.66,"White",0.105
"16650","6037186404",0.155,433.225,"White",0.155
"16651","6037187101",0.37,1103.71,"White",0.37
"16652","6037187102",0.183,839.604,"White",0.183
"16653","6037187200",0.17,477.53,"White",0.17
"16654","6037187300",0.605,2231.24,"White",0.605
"16655","6037188100",0.317,1217.914,"White",0.317
"16656","6037188201",0.635,1953.895,"White",0.635
"16657","6037188202",0.596,1687.872,"White",0.596
"16658","6037188300",0.388,1450.344,"White",0.388
"16659","6037189101",0.654,1547.364,"White",0.654
"16660","6037189102",0.664,2596.24,"White",0.664
"16661","6037189201",0.665,2008.3,"White",0.665
"16662","6037189202",0.689,1949.181,"White",0.689
"16663","6037189300",0.778,2182.29,"White",0.778
"16664","6037189400",0.738,2313.63,"White",0.738
"16665","6037189501",0.765,1754.145,"White",0.765
"16666","6037189502",0.564,1098.672,"White",0.564
"16667","6037189600",0.676,2536.352,"White",0.676
"16668","6037183620",0.264,790.416,"White",0.264
"16669","6037189702",0.788,1671.348,"White",0.788
"16670","6037189703",0.659,1202.016,"White",0.659
"16671","6037189704",0.77,967.89,"White",0.77
"16672","6037189801",0.819,1446.354,"White",0.819
"16673","6037189802",0.682,1307.394,"White",0.682
"16674","6037300200",0.488,2622.024,"White",0.488
"16675","6037300301",0.687,4393.365,"White",0.687
"16676","6037300400",0.486,2851.362,"White",0.486
"16677","6037300501",0.45,1288.35,"White",0.45
"16678","6037300503",0.418,2194.918,"White",0.418
"16679","6037300601",0.467,2818.345,"White",0.467
"16680","6037300602",0.769,2530.779,"White",0.769
"16681","6037300701",0.748,3858.932,"White",0.748
"16682","6037300702",0.759,4509.978,"White",0.759
"16683","6037300800",0.613,4324.102,"White",0.613
"16684","6037300901",0.625,3435,"White",0.625
"16685","6037300902",0.69,1482.12,"White",0.69
"16686","6037301000",0.612,3263.184,"White",0.612
"16687","6037301100",0.741,5355.948,"White",0.741
"16688","6037301203",0.65,2798.9,"White",0.65
"16689","6037301204",0.613,3113.427,"White",0.613
"16690","6037301205",0.746,1612.852,"White",0.746
"16691","6037301206",0.729,3905.253,"White",0.729
"16692","6037301300",0.862,1710.208,"White",0.862
"16693","6037301400",0.768,2985.984,"White",0.768
"16694","6037301501",0.805,1502.935,"White",0.805
"16695","6037301502",0.801,5770.404,"White",0.801
"16696","6037301601",0.637,3500.952,"White",0.637
"16697","6037301602",0.39,1634.88,"White",0.39
"16698","6037301701",0.525,1449.525,"White",0.525
"16699","6037301702",0.623,3830.204,"White",0.623
"16700","6037301801",0.474,2525.946,"White",0.474
"16701","6037301802",0.629,3300.992,"White",0.629
"16702","6037301901",0.673,2945.721,"White",0.673
"16703","6037301902",0.747,2347.821,"White",0.747
"16704","6037302002",0.572,2250.82,"White",0.572
"16705","6037302003",0.685,2494.085,"White",0.685
"16706","6037302004",0.521,2144.957,"White",0.521
"16707","6037302102",0.541,3320.117,"White",0.541
"16708","6037302103",0.7,3576.3,"White",0.7
"16709","6037302104",0.449,1691.832,"White",0.449
"16710","6037302201",0.757,2853.133,"White",0.757
"16711","6037302202",0.586,3164.986,"White",0.586
"16712","6037302301",0.513,1951.965,"White",0.513
"16713","6037302302",0.416,2312.544,"White",0.416
"16714","6037302401",0.484,3490.124,"White",0.484
"16715","6037302503",0.641,2528.745,"White",0.641
"16716","6037302504",0.6,2262,"White",0.6
"16717","6037541700",0.008,50.976,"White",0.008
"16718","6037541801",0.012,59.448,"White",0.012
"16719","6037541802",0.009,46.737,"White",0.009
"16720","6037542000",0.002,9.642,"White",0.002
"16721","6037542103",0.006,18.306,"White",0.006
"16722","6037542104",0.027,117.369,"White",0.027
"16723","6037542105",0.013,67.496,"White",0.013
"16724","6037542106",0.008,22.096,"White",0.008
"16725","6037542200",0.01,68.39,"White",0.01
"16726","6037542401",0.01,44.58,"White",0.01
"16727","6037542402",0.002,7.736,"White",0.002
"16728","6037542501",0,0,"White",0
"16729","6037542502",0.007,37.499,"White",0.007
"16730","6037542601",0.006,21.084,"White",0.006
"16731","6037542602",0.003,16.602,"White",0.003
"16732","6037542700",0.006,36.192,"White",0.006
"16733","6037542800",0.015,48.075,"White",0.015
"16734","6037542900",0.009,29.952,"White",0.009
"16735","6037543000",0.003,13.626,"White",0.003
"16736","6037543100",0.009,67.527,"White",0.009
"16737","6037543201",0.009,31.761,"White",0.009
"16738","6037543203",0.015,64.935,"White",0.015
"16739","6037543304",0.072,495.792,"White",0.072
"16740","6037543305",0.156,593.112,"White",0.156
"16741","6037543306",0.083,581.498,"White",0.083
"16742","6037543321",0.047,273.963,"White",0.047
"16743","6037543322",0.026,180.362,"White",0.026
"16744","6037543400",0.07,262.85,"White",0.07
"16745","6037543501",0.052,319.072,"White",0.052
"16746","6037543502",0.1,478.6,"White",0.1
"16747","6037543503",0.138,811.44,"White",0.138
"16748","6037543601",0.048,228.096,"White",0.048
"16749","6037543603",0.189,739.746,"White",0.189
"16750","6037543605",0.223,859.665,"White",0.223
"16751","6037543606",0.188,674.732,"White",0.188
"16752","6037543607",0.086,465.69,"White",0.086
"16753","6037543701",0.05,165.35,"White",0.05
"16754","6037543703",0.086,332.304,"White",0.086
"16755","6037543704",0.094,283.692,"White",0.094
"16756","6037543705",0.055,189.2,"White",0.055
"16757","6037543801",0.124,599.044,"White",0.124
"16758","6037543803",0.077,321.706,"White",0.077
"16759","6037543804",0.048,179.376,"White",0.048
"16760","6037980023",NA,NA,"White",NA
"16761","6037980024",0.528,105.6,"White",0.528
"16762","6037980025",0,0,"White",0
"16763","6037980026",0.2,3.2,"White",0.2
"16764","6037980028",NA,NA,"White",NA
"16765","6037980030",NA,NA,"White",NA
"16766","6037980031",0.376,436.16,"White",0.376
"16767","6037980033",0,0,"White",0
"16768","6037980034",0,0,"White",0
"16769","6037980035",0.062,38.998,"White",0.062
