"","GEOID","demographic","percent","pop_size"
"9296","37181960500","White",0.273,1111.11
"9297","37181960600","Asian",0,0
"9298","37181960600","Black",0.514,667.172
"9299","37181960600","Other",0.319,414.062
"9300","37181960600","White",0.168,218.064
"9301","37181960700","Asian",0,0
"9302","37181960700","Black",0.818,3475.682
"9303","37181960700","Other",0.121,514.129
"9304","37181960700","White",0.062,263.438
"9305","37181960800","Asian",0,0
"9306","37181960800","Black",0.494,1137.682
"9307","37181960800","Other",0.265,610.295
"9308","37181960800","White",0.241,555.023
"9309","37181960901","Asian",0.053,165.837
"9310","37181960901","Black",0.465,1454.985
"9311","37181960901","Other",0.179,560.091
"9312","37181960901","White",0.303,948.087
"9313","37181960902","Asian",0,0
"9314","37181960902","Black",0.308,483.868
"9315","37181960902","Other",0.042,65.982
"9316","37181960902","White",0.649,1019.579
"9317","37181960903","Asian",0,0
"9318","37181960903","Black",0.483,1693.398
"9319","37181960903","Other",0.183,641.598
"9320","37181960903","White",0.335,1174.51
"9321","37181961000","Asian",0,0
"9322","37181961000","Black",0.311,1765.858
"9323","37181961000","Other",0.148,840.344
"9324","37181961000","White",0.541,3071.798
"9325","37183050100","Asian",0.048,248.976
"9326","37183050100","Black",0.201,1042.587
"9327","37183050100","Other",0.146,757.302
"9328","37183050100","White",0.605,3138.135
"9329","37183050300","Asian",0.017,56.95
"9330","37183050300","Black",0.047,157.45
"9331","37183050300","Other",0.051,170.85
"9332","37183050300","White",0.885,2964.75
"9333","37183050400","Asian",0.061,117.303
"9334","37183050400","Black",0.145,278.835
"9335","37183050400","Other",0.041,78.843
"9336","37183050400","White",0.753,1448.019
"9337","37183050500","Asian",0.022,83.798
"9338","37183050500","Black",0.155,590.395
"9339","37183050500","Other",0.165,628.485
"9340","37183050500","White",0.659,2510.131
"9341","37183050600","Asian",0.023,82.11
"9342","37183050600","Black",0.489,1745.73
"9343","37183050600","Other",0.088,314.16
"9344","37183050600","White",0.401,1431.57
"9345","37183050700","Asian",0,0
"9346","37183050700","Black",0.686,2248.708
"9347","37183050700","Other",0.097,317.966
"9348","37183050700","White",0.217,711.326
"9349","37183050800","Asian",0.012,42.708
"9350","37183050800","Black",0.549,1953.891
"9351","37183050800","Other",0.199,708.241
"9352","37183050800","White",0.241,857.719
"9353","37183050900","Asian",0.017,46.342
"9354","37183050900","Black",0.638,1739.188
"9355","37183050900","Other",0.079,215.354
"9356","37183050900","White",0.266,725.116
"9357","37183051000","Asian",0.03,75.51
"9358","37183051000","Black",0.095,239.115
"9359","37183051000","Other",0.141,354.897
"9360","37183051000","White",0.735,1849.995
"9361","37183051101","Asian",0.064,335.808
"9362","37183051101","Black",0.174,912.978
"9363","37183051101","Other",0.057,299.079
"9364","37183051101","White",0.705,3699.135
"9365","37183051102","Asian",0.058,263.494
"9366","37183051102","Black",0.153,695.079
"9367","37183051102","Other",0.054,245.322
"9368","37183051102","White",0.735,3339.105
"9369","37183051200","Asian",0.02,93.26
"9370","37183051200","Black",0.051,237.813
"9371","37183051200","Other",0.055,256.465
"9372","37183051200","White",0.874,4075.462
"9373","37183051400","Asian",0.016,82.096
"9374","37183051400","Black",0.028,143.668
"9375","37183051400","Other",0.059,302.729
"9376","37183051400","White",0.897,4602.507
"9377","37183051501","Asian",0.009,34.344
"9378","37183051501","Black",0.074,282.384
"9379","37183051501","Other",0.037,141.192
"9380","37183051501","White",0.88,3358.08
"9381","37183051502","Asian",0.033,72.072
"9382","37183051502","Black",0,0
"9383","37183051502","Other",0.021,45.864
"9384","37183051502","White",0.945,2063.88
"9385","37183051600","Asian",0.003,14.982
"9386","37183051600","Black",0.014,69.916
"9387","37183051600","Other",0.014,69.916
"9388","37183051600","White",0.968,4834.192
"9389","37183051700","Asian",0.02,72.2
"9390","37183051700","Black",0.011,39.71
"9391","37183051700","Other",0.031,111.91
"9392","37183051700","White",0.939,3389.79
"9393","37183051800","Asian",0,0
"9394","37183051800","Black",0.024,126.84
"9395","37183051800","Other",0.082,433.37
"9396","37183051800","White",0.893,4719.505
"9397","37183051900","Asian",0.01,45.46
"9398","37183051900","Black",0.506,2300.276
"9399","37183051900","Other",0.101,459.146
"9400","37183051900","White",0.384,1745.664
"9401","37183052001","Asian",0.005,21.035
"9402","37183052001","Black",0.68,2860.76
"9403","37183052001","Other",0.205,862.435
"9404","37183052001","White",0.11,462.77
"9405","37183052002","Asian",0.002,11.79
"9406","37183052002","Black",0.728,4291.56
"9407","37183052002","Other",0.176,1037.52
"9408","37183052002","White",0.095,560.025
"9409","37183052101","Asian",0.009,81.657
"9410","37183052101","Black",0.636,5770.428
"9411","37183052101","Other",0.229,2077.717
"9412","37183052101","White",0.126,1143.198
"9413","37183052102","Asian",0.022,155.54
"9414","37183052102","Black",0.731,5168.17
"9415","37183052102","Other",0.203,1435.21
"9416","37183052102","White",0.044,311.08
"9417","37183052303","Asian",0.006,23.112
"9418","37183052303","Black",0.289,1113.228
"9419","37183052303","Other",0.019,73.188
"9420","37183052303","White",0.685,2638.62
"9421","37183052304","Asian",0.099,297.099
"9422","37183052304","Black",0.209,627.209
"9423","37183052304","Other",0.119,357.119
"9424","37183052304","White",0.573,1719.573
"9425","37183052305","Asian",0.159,325.632
"9426","37183052305","Black",0.153,313.344
"9427","37183052305","Other",0.098,200.704
"9428","37183052305","White",0.59,1208.32
"9429","37183052306","Asian",0.064,68.928
"9430","37183052306","Black",0.176,189.552
"9431","37183052306","Other",0.03,32.31
"9432","37183052306","White",0.73,786.21
"9433","37183052307","Asian",0.112,641.2
"9434","37183052307","Black",0.247,1414.075
"9435","37183052307","Other",0.038,217.55
"9436","37183052307","White",0.603,3452.175
"9437","37183052401","Asian",0.043,265.611
"9438","37183052401","Black",0.144,889.488
"9439","37183052401","Other",0.069,426.213
"9440","37183052401","White",0.744,4595.688
"9441","37183052404","Asian",0.145,538.095
"9442","37183052404","Black",0.061,226.371
"9443","37183052404","Other",0.129,478.719
"9444","37183052404","White",0.664,2464.104
"9445","37183052407","Asian",0.036,164.376
"9446","37183052407","Black",0.327,1493.082
"9447","37183052407","Other",0.126,575.316
"9448","37183052407","White",0.512,2337.792
"9449","37183052408","Asian",0.076,275.272
"9450","37183052408","Black",0.299,1082.978
"9451","37183052408","Other",0.229,829.438
"9452","37183052408","White",0.396,1434.312
"9453","37183052409","Asian",0.338,1352.338
"9454","37183052409","Black",0.118,472.118
"9455","37183052409","Other",0.165,660.165
"9456","37183052409","White",0.379,1516.379
"9457","37183052410","Asian",0.051,69.105
"9458","37183052410","Black",0.071,96.205
"9459","37183052410","Other",0.31,420.05
"9460","37183052410","White",0.567,768.285
"9461","37183052411","Asian",0.06,320.94
"9462","37183052411","Black",0.226,1208.874
"9463","37183052411","Other",0.198,1059.102
"9464","37183052411","White",0.516,2760.084
"9465","37183052504","Asian",0.029,205.465
"9466","37183052504","Black",0.093,658.905
"9467","37183052504","Other",0.135,956.475
"9468","37183052504","White",0.744,5271.24
"9469","37183052505","Asian",0.06,277.8
"9470","37183052505","Black",0.064,296.32
"9471","37183052505","Other",0.157,726.91
"9472","37183052505","White",0.718,3324.34
"9473","37183052506","Asian",0.015,34.95
"9474","37183052506","Black",0.128,298.24
"9475","37183052506","Other",0.069,160.77
"9476","37183052506","White",0.788,1836.04
"9477","37183052507","Asian",0.017,53.771
"9478","37183052507","Black",0.122,385.886
"9479","37183052507","Other",0.144,455.472
"9480","37183052507","White",0.717,2267.871
"9481","37183052508","Asian",0.037,135.605
"9482","37183052508","Black",0.175,641.375
"9483","37183052508","Other",0.114,417.81
"9484","37183052508","White",0.675,2473.875
"9485","37183052509","Asian",0.012,39.372
"9486","37183052509","Black",0.141,462.621
"9487","37183052509","Other",0.136,446.216
"9488","37183052509","White",0.711,2332.791
"9489","37183052601","Asian",0.023,79.35
"9490","37183052601","Black",0.016,55.2
"9491","37183052601","Other",0.043,148.35
"9492","37183052601","White",0.918,3167.1
"9493","37183052602","Asian",0.027,105.165
"9494","37183052602","Black",0.046,179.17
"9495","37183052602","Other",0.071,276.545
"9496","37183052602","White",0.857,3338.015
"9497","37183052603","Asian",0.037,123.358
"9498","37183052603","Black",0.03,100.02
"9499","37183052603","Other",0.08,266.72
"9500","37183052603","White",0.853,2843.902
"9501","37183052701","Asian",0.038,271.966
"9502","37183052701","Black",0.17,1216.69
"9503","37183052701","Other",0.331,2368.967
"9504","37183052701","White",0.462,3306.534
"9505","37183052704","Asian",0.026,147.524
"9506","37183052704","Black",0.525,2978.85
"9507","37183052704","Other",0.311,1764.614
"9508","37183052704","White",0.138,783.012
"9509","37183052705","Asian",0.051,251.226
"9510","37183052705","Black",0.255,1256.13
"9511","37183052705","Other",0.292,1438.392
"9512","37183052705","White",0.403,1985.178
"9513","37183052706","Asian",0.075,339
"9514","37183052706","Black",0.322,1455.44
"9515","37183052706","Other",0.365,1649.8
"9516","37183052706","White",0.238,1075.76
"9517","37183052707","Asian",0.076,502.056
"9518","37183052707","Black",0.358,2364.948
"9519","37183052707","Other",0.183,1208.898
"9520","37183052707","White",0.382,2523.492
"9521","37183052801","Asian",0.038,212.838
"9522","37183052801","Black",0.349,1954.749
"9523","37183052801","Other",0.056,313.656
"9524","37183052801","White",0.557,3119.757
"9525","37183052802","Asian",0.002,12.986
"9526","37183052802","Black",0.285,1850.505
"9527","37183052802","Other",0.211,1370.023
"9528","37183052802","White",0.502,3259.486
"9529","37183052807","Asian",0.001,7.257
"9530","37183052807","Black",0.49,3555.93
"9531","37183052807","Other",0.223,1618.311
"9532","37183052807","White",0.285,2068.245
"9533","37183052809","Asian",0.002,5.214
"9534","37183052809","Black",0.244,636.108
"9535","37183052809","Other",0.229,597.003
"9536","37183052809","White",0.525,1368.675
"9537","37183052810","Asian",0.018,160.074
"9538","37183052810","Black",0.616,5478.088
"9539","37183052810","Other",0.214,1903.102
"9540","37183052810","White",0.151,1342.843
"9541","37183052811","Asian",0.007,66.178
"9542","37183052811","Black",0.611,5776.394
"9543","37183052811","Other",0.311,2940.194
"9544","37183052811","White",0.071,671.234
"9545","37183052812","Asian",0,0
"9546","37183052812","Black",0.134,512.282
"9547","37183052812","Other",0.111,424.353
"9548","37183052812","White",0.755,2886.365
"9549","37183052813","Asian",0.003,9.393
"9550","37183052813","Black",0.308,964.348
"9551","37183052813","Other",0.076,237.956
"9552","37183052813","White",0.614,1922.434
"9553","37183052814","Asian",0.017,70.363
"9554","37183052814","Black",0.269,1113.391
"9555","37183052814","Other",0.19,786.41
"9556","37183052814","White",0.524,2168.836
"9557","37183052815","Asian",0.006,33.528
"9558","37183052815","Black",0.405,2263.14
"9559","37183052815","Other",0.189,1056.132
"9560","37183052815","White",0.4,2235.2
"9561","37183052816","Asian",0.002,13.846
"9562","37183052816","Black",0.868,6009.164
"9563","37183052816","Other",0.101,699.223
"9564","37183052816","White",0.029,200.767
"9565","37183052901","Asian",0,0
"9566","37183052901","Black",0.032,85.184
"9567","37183052901","Other",0.131,348.722
"9568","37183052901","White",0.837,2228.094
"9569","37183052902","Asian",0.004,30.98
"9570","37183052902","Black",0.044,340.78
"9571","37183052902","Other",0.266,2060.17
"9572","37183052902","White",0.685,5305.325
"9573","37183052903","Asian",0.02,70.98
"9574","37183052903","Black",0.158,560.742
"9575","37183052903","Other",0.097,344.253
"9576","37183052903","White",0.725,2573.025
"9577","37183052905","Asian",0.011,37.246
"9578","37183052905","Black",0.1,338.6
"9579","37183052905","Other",0.085,287.81
"9580","37183052905","White",0.804,2722.344
"9581","37183052906","Asian",0.024,121.224
"9582","37183052906","Black",0.088,444.488
"9583","37183052906","Other",0.271,1368.821
"9584","37183052906","White",0.617,3116.467
"9585","37183053003","Asian",0.107,591.068
"9586","37183053003","Black",0.145,800.98
"9587","37183053003","Other",0.06,331.44
"9588","37183053003","White",0.688,3800.512
"9589","37183053004","Asian",0.089,236.918
"9590","37183053004","Black",0.037,98.494
"9591","37183053004","Other",0.055,146.41
"9592","37183053004","White",0.819,2180.178
"9593","37183053005","Asian",0.04,189.36
"9594","37183053005","Black",0.026,123.084
"9595","37183053005","Other",0.057,269.838
"9596","37183053005","White",0.877,4151.718
"9597","37183053006","Asian",0.006,18.432
"9598","37183053006","Black",0.04,122.88
"9599","37183053006","Other",0.049,150.528
"9600","37183053006","White",0.904,2777.088
"9601","37183053007","Asian",0.154,528.22
"9602","37183053007","Black",0.014,48.02
"9603","37183053007","Other",0.004,13.72
"9604","37183053007","White",0.828,2840.04
"9605","37183053009","Asian",0.027,236.844
"9606","37183053009","Black",0.12,1052.64
"9607","37183053009","Other",0.227,1991.244
"9608","37183053009","White",0.625,5482.5
"9609","37183053010","Asian",0.051,248.319
"9610","37183053010","Black",0.105,511.245
"9611","37183053010","Other",0.104,506.376
"9612","37183053010","White",0.74,3603.06
"9613","37183053011","Asian",0.148,613.756
"9614","37183053011","Black",0.185,767.195
"9615","37183053011","Other",0.09,373.23
"9616","37183053011","White",0.577,2392.819
"9617","37183053105","Asian",0.007,31.955
"9618","37183053105","Black",0.127,579.755
"9619","37183053105","Other",0.13,593.45
"9620","37183053105","White",0.735,3355.275
"9621","37183053106","Asian",0.001,4.087
"9622","37183053106","Black",0.278,1136.186
"9623","37183053106","Other",0.069,282.003
"9624","37183053106","White",0.653,2668.811
"9625","37183053109","Asian",0.014,162.568
"9626","37183053109","Black",0.115,1335.38
"9627","37183053109","Other",0.106,1230.872
"9628","37183053109","White",0.765,8883.18
"9629","37183053110","Asian",0.004,26.636
"9630","37183053110","Black",0.147,978.873
"9631","37183053110","Other",0.145,965.555
"9632","37183053110","White",0.704,4687.936
"9633","37183053111","Asian",0.003,18.342
"9634","37183053111","Black",0.184,1124.976
"9635","37183053111","Other",0.212,1296.168
"9636","37183053111","White",0.602,3680.628
"9637","37183053112","Asian",0.02,114.26
"9638","37183053112","Black",0.162,925.506
"9639","37183053112","Other",0.065,371.345
"9640","37183053112","White",0.753,4301.889
