"GEOID","percent","pop_size","race_ethnicity"
6085506305,0.18,1089,"black"
6085506401,0.086,429,"black"
6085506402,0.05,290,"black"
6085506502,0.06,273,"black"
6085506503,0.03,184,"black"
6085506504,0.099,271,"black"
6085506505,0.04,186,"black"
6085506601,0.024,94,"black"
6085506603,0.015,61,"black"
6101050301,0.002,5,"black"
6101050302,0.023,135,"black"
6101050401,0.012,57,"black"
6101050402,0.004,19,"black"
6101050403,0.062,209,"black"
6101050501,0.027,181,"black"
6101050503,0.014,99,"black"
6101050504,0.012,96,"black"
6101050601,0,0,"black"
6101050603,0.024,118,"black"
6101050604,0.031,140,"black"
6101050701,0,0,"black"
6101050702,0.023,147,"black"
6101050800,0,0,"black"
6101050900,0.001,1,"black"
6101051000,0.024,53,"black"
6101051100,0.016,38,"black"
6103000100,0.003,15,"black"
6103000201,0.006,26,"black"
6103000202,0.006,20,"black"
6103000300,0.005,24,"black"
6103000400,0.011,72,"black"
6103000500,0.01,50,"black"
6103000600,0.019,117,"black"
6103000701,0.002,9,"black"
6103000702,0,0,"black"
6103000800,0,0,"black"
6103000900,0,0,"black"
6103001000,0,0,"black"
6103001101,0.001,2,"black"
6103001102,0.01,49,"black"
6105000101,0,0,"black"
6105000102,0.004,19,"black"
6105000200,0,0,"black"
6105000500,0.012,60,"black"
6107000101,0.024,61,"black"
6107000102,0.01,24,"black"
6101050202,0.058,218,"black"
6107000202,0,0,"black"
6107000203,0,0,"black"
6107000204,0,0,"black"
6107000302,0,0,"black"
6107000303,0,0,"black"
6107000304,0,0,"black"
6107000401,0,0,"black"
6001442302,0.035,218,"black"
6001442400,0.035,225,"black"
6001442501,0.004,14,"black"
6001442502,0.018,67,"black"
6001442601,0.004,15,"black"
6001442602,0.125,602,"black"
6001442700,0.043,127,"black"
6001442800,0.035,104,"black"
6001442900,0.036,272,"black"
6001443001,0.046,127,"black"
6001443002,0.023,154,"black"
6001443102,0.005,25,"black"
6001443103,0.001,4,"black"
6001443104,0.053,303,"black"
6001443105,0.009,43,"black"
6001443200,0,0,"black"
6001443301,0.004,17,"black"
6001443321,0.034,112,"black"
6001443322,0.009,29,"black"
6001444100,0.04,315,"black"
6001444200,0.006,42,"black"
6001444301,0.053,204,"black"
6001444303,NA,NA,"black"
6001444304,0.043,250,"black"
6001444400,0.045,250,"black"
6001444500,0.034,238,"black"
6001444601,0.017,102,"black"
6001444602,0.027,126,"black"
6001450101,0.025,178,"black"
6001450102,0.094,630,"black"
6001450200,0.026,142,"black"
6001450300,0.056,304,"black"
6001450400,0.028,228,"black"
6001450501,0,0,"black"
6001450502,0.008,49,"black"
6001450601,0.003,11,"black"
6001450603,0.012,61,"black"
6001450604,0.006,31,"black"
6001450605,0.004,15,"black"
6001450606,0.002,12,"black"
6001450607,0.016,89,"black"
6001450608,0.034,158,"black"
6001450609,0.017,82,"black"
6001450701,0.015,129,"black"
6001450741,0.024,144,"black"
6023990100,NA,NA,"black"
6025010101,0.225,947,"black"
6025010102,0.111,433,"black"
6025010200,0.022,61,"black"
6025010300,0,0,"black"
6025010401,0,0,"black"
6025010402,0.001,5,"black"
6025010500,0.01,74,"black"
6025010600,0.012,85,"black"
6025010700,0.009,38,"black"
6025010800,0.047,52,"black"
6025010900,0,0,"black"
6025011001,0,0,"black"
6025011002,0.01,114,"black"
6025011100,0.022,88,"black"
6025011201,0.017,125,"black"
6025011202,0,0,"black"
6025011301,0,0,"black"
6025011302,0.011,20,"black"
6025011303,0.002,11,"black"
6025011400,0.058,254,"black"
6025011500,0.055,344,"black"
6025011600,0.041,227,"black"
6025011700,0,0,"black"
6025011801,0.007,27,"black"
6025011802,0.001,5,"black"
6025011803,0.022,170,"black"
6025011901,0.011,22,"black"
6025011902,0,0,"black"
6025011903,0.009,48,"black"
6025012001,0.004,19,"black"
6025012003,0,0,"black"
6025012004,0,0,"black"
6025012101,0.003,9,"black"
6025012102,0,0,"black"
6025012201,0,0,"black"
6025012202,0,0,"black"
6023940000,0.005,15,"black"
6025012301,0.171,859,"black"
6025012302,0.041,208,"black"
6025012400,0,0,"black"
6025940000,0.012,23,"black"
6027000100,0,0,"black"
6027000200,0.017,33,"black"
6027000300,0,0,"black"
6037141202,0.032,94,"black"
6037141303,0.035,117,"black"
6037141304,0.036,112,"black"
6037141305,0.039,102,"black"
6037141306,0.057,179,"black"
6037141400,0.052,272,"black"
6037141500,0.054,162,"black"
6037141600,0.034,142,"black"
6037141700,0.013,41,"black"
6037143101,0.006,13,"black"
6037143102,0.052,110,"black"
6037143200,0.021,87,"black"
6037143301,0.045,156,"black"
6037143302,0.046,150,"black"
6037143401,0.028,155,"black"
6037143402,0,0,"black"
6037143500,0.05,282,"black"
6037143602,0.032,158,"black"
6037143603,0.03,73,"black"
6037143605,0.165,284,"black"
6037143606,0.024,42,"black"
6037143700,0.013,45,"black"
6037143801,0.06,196,"black"
6037143802,0.031,70,"black"
6037143901,0.008,34,"black"
6037143902,0.015,43,"black"
6037181000,0,0,"black"
6037181300,0.016,62,"black"
6037181400,0.023,109,"black"
6037181500,0.02,80,"black"
6037181600,0.047,219,"black"
6037183101,0.003,7,"black"
6037183103,0.051,245,"black"
6037183104,0.03,57,"black"
6037183220,0.003,10,"black"
6037183221,0.001,4,"black"
6037183222,0.018,65,"black"
6037183300,0.006,21,"black"
6037183401,0.006,15,"black"
6037183402,0.026,75,"black"
6037183510,0,0,"black"
6037183520,0.001,4,"black"
6037183610,0.005,15,"black"
6037293302,0.121,617,"black"
6037293304,0.059,310,"black"
6037293306,0.052,118,"black"
6037293307,0.072,193,"black"
6037294110,0,0,"black"
6037294120,0.017,47,"black"
6037294200,0.024,117,"black"
6037294301,0.01,26,"black"
6037294302,0.04,190,"black"
6037294410,0.181,919,"black"
6037294421,0.067,186,"black"
6037294510,0.002,10,"black"
6037294520,0.017,64,"black"
6037294610,0.006,27,"black"
6037294620,0.005,22,"black"
6037294701,0.054,161,"black"
6037294810,0.015,61,"black"
6037294820,0.004,14,"black"
6037294830,0.032,136,"black"
6037294900,0.052,196,"black"
6037295103,0.031,166,"black"
6037296210,0.035,136,"black"
6037296220,0.199,780,"black"
6037296300,0.047,214,"black"
6037296401,0.096,317,"black"
6037296402,0.01,31,"black"
6037296500,0.039,136,"black"
6037296600,0.07,368,"black"
6037296901,0.085,382,"black"
6037296902,0.038,168,"black"
6037297001,0.103,157,"black"
6037297002,0.012,53,"black"
6037297110,0.075,347,"black"
6037297120,0.072,233,"black"
6037297201,0.049,217,"black"
6037297202,0.01,40,"black"
6037297300,0.061,128,"black"
6037297400,0.017,53,"black"
6037297501,0.018,48,"black"
6037297502,0.033,75,"black"
6037297601,0.042,131,"black"
6037297602,0.034,118,"black"
6037300100,0.002,13,"black"
6037535605,0,0,"black"
6037535606,0.007,14,"black"
6037535607,0,0,"black"
6037535701,0,0,"black"
6037535702,0,0,"black"
6037535802,0,0,"black"
6037535803,0,0,"black"
6037535804,0,0,"black"
6037535901,0,0,"black"
6037535902,0,0,"black"
6037536000,0,0,"black"
6037536102,0.003,10,"black"
6037536103,0.004,20,"black"
6037536104,0.002,7,"black"
6037536201,0.008,26,"black"
6037536202,0.003,14,"black"
6037540000,0.029,212,"black"
6037540101,0.126,831,"black"
6037540102,0.118,710,"black"
6037540201,0.002,5,"black"
6037540202,0.047,311,"black"
6037540203,0.081,468,"black"
6037540300,0.005,23,"black"
6037540400,0.142,285,"black"
6037540501,0.114,668,"black"
6037540502,0.114,770,"black"
6037540600,0.176,827,"black"
6037540700,0.288,923,"black"
6037540800,0.442,2371,"black"
6037540901,0.255,1264,"black"
6037540902,0.56,2475,"black"
6037541003,0.558,2700,"black"
6037541100,0.417,1318,"black"
6037541200,0.608,3849,"black"
6037541300,0.236,1301,"black"
6037541401,0.122,438,"black"
6037541402,0.118,440,"black"
6037535604,0,0,"black"
6037541500,0.116,706,"black"
6037541603,0.092,286,"black"
6037541604,0.119,566,"black"
6037541605,0.231,1162,"black"
6037541606,0.145,394,"black"
6037920121,0.085,883,"black"
6037920200,0.187,1094,"black"
6037920303,0.018,27,"black"
6037920312,0.043,282,"black"
6037920313,0.006,32,"black"
6037920314,0.018,62,"black"
6037920322,0.01,29,"black"
6037920326,0.03,189,"black"
6037920328,0.02,40,"black"
6037920329,0.024,160,"black"
6037920330,0.019,68,"black"
6037920331,0.03,118,"black"
6037920332,0.015,36,"black"
6037920334,0.037,235,"black"
6037920338,0.055,315,"black"
6037920339,0.038,310,"black"
6037920340,0,0,"black"
6037920341,0.008,27,"black"
6037920342,0,0,"black"
6037920343,0.074,301,"black"
6037930400,0.079,104,"black"
6037980001,NA,NA,"black"
6037980002,NA,NA,"black"
6037980003,NA,NA,"black"
6037980004,NA,NA,"black"
6037980005,NA,NA,"black"
6037980006,NA,NA,"black"
6037980007,NA,NA,"black"
6037980008,0,0,"black"
6037980009,0,0,"black"
6037980010,0.008,1,"black"
6037980011,0,0,"black"
6037980012,0.167,5,"black"
6037980013,NA,NA,"black"
6037980014,0.8,35,"black"
6037980015,0.365,375,"black"
6037980016,0.069,23,"black"
6037980017,0.229,246,"black"
6037980018,NA,NA,"black"
6037980019,0,0,"black"
6037980020,NA,NA,"black"
6037980021,0,0,"black"
6037980022,NA,NA,"black"
6059063400,0.002,10,"black"
6059063500,0,0,"black"
6059063601,0.037,164,"black"
6059063603,0.001,5,"black"
6059063604,0.003,13,"black"
6059063605,0.005,28,"black"
6059063701,0.008,49,"black"
6059063702,0,0,"black"
6059063802,0.011,34,"black"
6059063803,0.009,39,"black"
6059063805,0,0,"black"
6059063806,0.004,15,"black"
6059063807,0.029,139,"black"
6059063808,0.002,10,"black"
6059063902,0.025,170,"black"
6059063903,0.009,34,"black"
6059063904,0.011,49,"black"
6059063905,0.004,15,"black"
6059063906,0.021,140,"black"
6059063908,0.022,128,"black"
6059063909,0.033,121,"black"
6059063910,0.056,255,"black"
6059074003,0.031,110,"black"
6059074004,0.006,46,"black"
6059074005,0.009,64,"black"
6059074006,0.018,106,"black"
6059074102,0,0,"black"
6059074103,0,0,"black"
6059074106,0.006,38,"black"
6059074107,0.044,254,"black"
6059074108,0.004,19,"black"
6059074109,0,0,"black"
6059074110,0.022,79,"black"
6059074111,0.004,22,"black"
6059074200,0,0,"black"
6059074300,0,0,"black"
6059074403,0,0,"black"
6059074405,0.002,14,"black"
6059074406,0.018,64,"black"
6059074407,0.007,48,"black"
6059074408,0.033,186,"black"
6059074501,0,0,"black"
6059074502,0,0,"black"
6059074601,0,0,"black"
6059074602,0.002,16,"black"
6065043313,0.051,190,"black"
6065043314,0.02,82,"black"
6065043315,0.032,91,"black"
6065043316,0.113,376,"black"
6065043318,0.078,431,"black"
6065043319,0.024,125,"black"
6065043401,0.082,557,"black"
6065043403,0.092,271,"black"
6065043404,0.053,132,"black"
6065043405,0.108,517,"black"
6065043503,0.048,178,"black"
6065043505,0.086,289,"black"
6065043506,0.1,806,"black"
6065043509,0.055,306,"black"
6065043512,0.147,1121,"black"
6065043513,0.063,212,"black"
6065043517,0.052,442,"black"
6065043518,0.112,635,"black"
6065043519,0.056,66,"black"
6065043520,0.025,57,"black"
6065043521,0.155,541,"black"
6065043522,0.198,575,"black"
6065043523,0.01,34,"black"
6065043524,0.063,287,"black"
6065043601,0.085,476,"black"
6065043602,0.032,127,"black"
6065043701,0.019,83,"black"
6065043702,0.013,64,"black"
6065043703,0.052,171,"black"
6065043802,0.003,22,"black"
6065043807,0.121,861,"black"
6065043809,0.072,439,"black"
6065043810,0.055,267,"black"
6065043812,0.029,178,"black"
6065043813,0.019,80,"black"
6065043818,0.151,625,"black"
6065043820,0.143,826,"black"
6065043821,0.124,674,"black"
6065043822,0,0,"black"
6065043823,0.093,1070,"black"
6065043824,0.039,212,"black"
6065043900,0.022,154,"black"
6065044000,0.039,75,"black"
6065044101,0.022,68,"black"
6071002025,0.062,329,"black"
6071002027,0.046,246,"black"
6071002028,0.059,365,"black"
6071002029,0.069,405,"black"
6071002031,0.03,201,"black"
6071002035,0.074,557,"black"
6071002037,0.195,1503,"black"
6071002038,0.286,1611,"black"
6071002039,0.05,252,"black"
6071002040,0.086,451,"black"
6071002041,0.112,608,"black"
6071002042,0.01,24,"black"
6071002043,0.073,458,"black"
6071002044,0.125,552,"black"
6071002045,0.007,17,"black"
6071002046,0.081,590,"black"
6071002047,0.161,563,"black"
6071002048,0.053,179,"black"
6071002049,0.347,1033,"black"
6071002050,0.26,1486,"black"
6071002051,0.14,639,"black"
6071002101,0.166,799,"black"
6071002103,0.105,555,"black"
6071002105,0.079,500,"black"
6071002107,0.124,618,"black"
6071002109,0.136,922,"black"
6071002111,0.228,835,"black"
6071002112,0.205,758,"black"
6071002204,0.091,556,"black"
6071002206,0.053,383,"black"
6071002207,0.2,1218,"black"
6071002306,0.063,249,"black"
6071002307,0.02,114,"black"
6071002308,0.082,728,"black"
6071002309,0.049,169,"black"
6071002310,0.057,287,"black"
6071002311,0.19,1044,"black"
6071002312,0.125,692,"black"
6071002313,0.087,581,"black"
6071002314,0.174,983,"black"
6071002315,0.023,84,"black"
6071002403,0.017,89,"black"
6071002404,0.043,158,"black"
6073013205,0.013,30,"black"
6073013206,0.065,442,"black"
6073013301,0.024,119,"black"
6073013302,0.01,68,"black"
6073013303,0.014,68,"black"
6073013306,0.066,290,"black"
6073013307,0.012,64,"black"
6073013308,0.042,159,"black"
6073013309,0.058,409,"black"
6073013312,0.054,155,"black"
6073013315,0.048,185,"black"
6073013316,0.056,448,"black"
6073013317,0.056,839,"black"
6073013318,0.064,479,"black"
6073013319,0.037,274,"black"
6073013320,0.087,613,"black"
6073013321,0.005,42,"black"
6073013322,0.012,62,"black"
6073013323,0.116,737,"black"
6073013324,0.163,370,"black"
6073013325,0.093,537,"black"
6073013326,0,0,"black"
6073013327,0.095,631,"black"
6073013401,0,0,"black"
6073013409,0.043,255,"black"
6073013411,0.028,136,"black"
6073013412,0.033,157,"black"
6073013414,0.025,197,"black"
6073013415,0.029,36,"black"
6073013416,0.061,263,"black"
6073013417,0.04,83,"black"
6073013418,0.064,408,"black"
6073013420,0.04,129,"black"
6073013421,0.05,205,"black"
6073013422,0,0,"black"
6073013423,0.115,363,"black"
6073013424,0.018,122,"black"
6073013425,0.098,186,"black"
6073013503,0.137,847,"black"
6073013504,0.105,416,"black"
6073013505,0.191,1238,"black"
6073013506,0.054,225,"black"
6073013601,0.064,384,"black"
6073013604,0.048,295,"black"
6077003214,0.056,154,"black"
6077003215,0.212,844,"black"
6077003216,0.179,674,"black"
6077003217,0.183,661,"black"
6077003218,0.125,374,"black"
6077003219,0.072,726,"black"
6077003305,0.063,328,"black"
6077003306,0.133,717,"black"
6077003307,0.084,398,"black"
6077003308,0.052,86,"black"
6077003310,0.131,681,"black"
6077003311,0.082,335,"black"
6077003312,0.247,738,"black"
6077003313,0.295,826,"black"
6077003403,0.13,674,"black"
6077003404,0.123,815,"black"
6077003405,0.032,154,"black"
6077003406,0.256,1009,"black"
6077003407,0.226,617,"black"
6077003409,0.103,393,"black"
6077003410,0.116,767,"black"
6077003501,0.024,52,"black"
6077003502,0,0,"black"
6077003503,0.087,816,"black"
6077003504,0.111,947,"black"
6077003601,0.005,16,"black"
6077003602,0,0,"black"
6077003700,0.033,114,"black"
6077003803,0.105,704,"black"
6077003804,0.155,914,"black"
6077003805,0.099,286,"black"
6077003806,0.118,472,"black"
6077003807,0.365,934,"black"
6077003808,0.12,580,"black"
6077003900,0,0,"black"
6077004001,0.013,27,"black"
6077004003,0.069,334,"black"
6077003213,0.102,521,"black"
6077004004,0.083,601,"black"
6077004104,0.002,8,"black"
6077004105,0.034,186,"black"
6077004106,0,0,"black"
6077004107,0,0,"black"
6077004108,0.057,408,"black"
6085506605,0.097,422,"black"
6085506606,0.022,113,"black"
6085506701,0,0,"black"
6085506702,0.032,187,"black"
6085506703,0.018,66,"black"
6085506801,0.006,36,"black"
6085506802,0.009,54,"black"
6085506803,0.024,169,"black"
6085506804,0.006,28,"black"
6085506900,0.015,120,"black"
6085507002,0.004,14,"black"
6085507003,0.015,45,"black"
6085507004,0,0,"black"
6085507100,0,0,"black"
6085507203,0.005,17,"black"
6085507205,0.007,34,"black"
6085507206,0.002,5,"black"
6085507301,0,0,"black"
6085507302,0.004,10,"black"
6085507401,0.001,6,"black"
6085507402,0.004,17,"black"
6085507500,0.003,18,"black"
6085507600,0.003,18,"black"
6085507701,0.022,78,"black"
6085507702,0,0,"black"
6085507704,0,0,"black"
6085507705,0.004,17,"black"
6085507805,0,0,"black"
6085507806,0,0,"black"
6085507807,0,0,"black"
6085507808,0,0,"black"
6085507903,0.007,38,"black"
6085507904,0,0,"black"
6085507905,0.059,307,"black"
6085507906,0.007,31,"black"
6085508003,0.048,120,"black"
6085508004,0.082,461,"black"
6085506604,0.001,7,"black"
6085508005,0,0,"black"
6085508006,0.001,4,"black"
6085508101,0,0,"black"
6085508102,0.019,64,"black"
6085508203,0,0,"black"
6107000501,0.006,42,"black"
6107000502,0.004,18,"black"
6107000600,0.01,68,"black"
6107000701,0,0,"black"
6107000702,0,0,"black"
6107000801,0,0,"black"
6107000802,0,0,"black"
6107000901,0,0,"black"
6107000902,0.007,26,"black"
6107001005,0.002,6,"black"
6107001006,0,0,"black"
6107001007,0,0,"black"
6107001008,0.003,13,"black"
6107001009,0.048,195,"black"
6107001010,0.01,41,"black"
6107001011,0.074,539,"black"
6107001012,0,0,"black"
6107001101,0.027,65,"black"
6107001102,0.012,56,"black"
6107001200,0.056,71,"black"
6107001303,0.002,10,"black"
6107001304,0,0,"black"
6107001305,0.02,55,"black"
6107001306,0.04,266,"black"
6107001400,0.003,14,"black"
6107001501,0.005,27,"black"
6107001502,0.011,63,"black"
6107001601,0.007,39,"black"
6107001602,0.008,44,"black"
6107001701,0.021,116,"black"
6107001703,0.009,72,"black"
6107001705,0.022,75,"black"
6107001706,0.003,14,"black"
6107001800,0.065,323,"black"
6107001901,0,0,"black"
6107001902,0.002,9,"black"
6107002002,0,0,"black"
6107000402,0.002,15,"black"
6107002003,0.115,706,"black"
6107002004,0.01,52,"black"
6107002006,0,0,"black"
6107002008,0.038,117,"black"
6107002009,0.013,67,"black"
6107002010,0.009,53,"black"
6107002011,0.007,22,"black"
